bar_index,300348.SZ,300735.SZ,688213.SH,001696.SZ,301363.SZ,301262.SZ,301348.SZ,300002.SZ,688630.SH,688088.SH,688400.SH,300723.SZ,300366.SZ,688766.SH,603103.SH,002920.SZ,603728.SH,300260.SZ,300693.SZ,688091.SH
448,2800.000000,29996.000000,973.000000,47300.000000,0.000000,0.000000,3000.000000,162900.000000,2648.000000,551.000000,200.000000,2600.000000,3900.000000,,2500.000000,4600.000000,300.000000,1300.000000,1100.000000,3477.000000
449,55500.000000,48400.000000,2058.000000,29900.000000,400.000000,800.000000,100.000000,2400.000000,,417.000000,0.000000,0.000000,1000.000000,,2700.000000,3400.000000,900.000000,400.000000,2300.000000,0.000000
450,3400.000000,39000.000000,200.000000,15300.000000,0.000000,600.000000,0.000000,3100.000000,200.000000,0.000000,2568.000000,0.000000,6500.000000,,1600.000000,2900.000000,1500.000000,2500.000000,2400.000000,1514.000000
451,800.000000,19100.000000,1507.000000,24900.000000,,300.000000,1900.000000,23300.000000,0.000000,0.000000,4465.000000,2500.000000,44800.000000,,2500.000000,1500.000000,5000.000000,720.000000,600.000000,266.000000
452,1000.000000,11600.000000,3962.000000,2300.000000,400.000000,900.000000,900.000000,14400.000000,1200.000000,1400.000000,0.000000,0.000000,800.000000,,1000.000000,3100.000000,600.000000,0.000000,300.000000,1028.000000
453,3100.000000,50000.000000,2412.000000,33300.000000,3500.000000,800.000000,400.000000,2700.000000,,1293.000000,0.000000,0.000000,0.000000,,0.000000,3400.000000,400.000000,1700.000000,100.000000,0.000000
454,1300.000000,48200.000000,1452.000000,4900.000000,0.000000,900.000000,0.000000,15800.000000,0.000000,0.000000,,0.000000,10500.000000,,100.000000,2700.000000,5400.000000,3700.000000,1700.000000,1000.000000
455,3300.000000,14500.000000,2555.000000,31200.000000,,700.000000,1400.000000,3800.000000,3263.000000,0.000000,200.000000,1500.000000,22700.000000,,3100.000000,5600.000000,1200.000000,1600.000000,300.000000,0.000000
456,100.000000,12900.000000,3046.000000,296400.000000,0.000000,1300.000000,2700.000000,4600.000000,400.000000,2865.000000,0.000000,0.000000,700.000000,,0.000000,3500.000000,3600.000000,2900.000000,0.000000,
457,0.000000,21400.000000,0.000000,60000.000000,,100.000000,2000.000000,20100.000000,200.000000,0.000000,6000.000000,0.000000,900.000000,,1600.000000,2300.000000,500.000000,200.000000,0.000000,200.000000
458,6800.000000,5300.000000,3213.000000,13600.000000,,200.000000,3100.000000,4900.000000,0.000000,0.000000,0.000000,200.000000,100.000000,,0.000000,2300.000000,1400.000000,700.000000,500.000000,2973.000000
459,700.000000,11800.000000,438.000000,57700.000000,,1100.000000,5000.000000,4800.000000,0.000000,0.000000,0.000000,3900.000000,19100.000000,,0.000000,4900.000000,500.000000,1400.000000,0.000000,0.000000
460,0.000000,58300.000000,4260.000000,27600.000000,0.000000,700.000000,3200.000000,7000.000000,0.000000,0.000000,0.000000,0.000000,700.000000,,700.000000,6400.000000,2200.000000,7200.000000,1200.000000,0.000000
461,700.000000,26000.000000,567.000000,27100.000000,100.000000,100.000000,3300.000000,4100.000000,200.000000,5569.000000,200.000000,200.000000,10900.000000,,2900.000000,2900.000000,3600.000000,1300.000000,500.000000,200.000000
462,15200.000000,32900.000000,400.000000,87200.000000,1200.000000,4700.000000,2200.000000,18200.000000,949.000000,2200.000000,0.000000,3570.000000,16800.000000,,300.000000,2500.000000,4700.000000,3500.000000,4800.000000,200.000000
463,700.000000,23000.000000,1409.000000,21000.000000,100.000000,2000.000000,1800.000000,4500.000000,3999.000000,500.000000,200.000000,0.000000,1500.000000,,1900.000000,800.000000,1300.000000,1500.000000,1300.000000,300.000000
464,2000.000000,11300.000000,884.000000,71000.000000,500.000000,300.000000,1500.000000,1600.000000,3400.000000,1300.000000,0.000000,0.000000,4700.000000,,0.000000,1400.000000,900.000000,1100.000000,500.000000,0.000000
465,0.000000,11800.000000,1899.000000,11900.000000,,500.000000,300.000000,6000.000000,0.000000,0.000000,0.000000,100.000000,20200.000000,,0.000000,2700.000000,500.000000,0.000000,0.000000,0.000000
466,2700.000000,24100.000000,326.000000,69900.000000,,500.000000,1100.000000,3400.000000,199.000000,1209.000000,0.000000,100.000000,7000.000000,,500.000000,1300.000000,1200.000000,1400.000000,400.000000,1200.000000
467,100.000000,4500.000000,600.000000,17400.000000,,200.000000,1800.000000,5500.000000,0.000000,400.000000,0.000000,1200.000000,100.000000,,1600.000000,1700.000000,2400.000000,1600.000000,600.000000,0.000000
468,600.000000,11200.000000,616.000000,2500.000000,2600.000000,1632.000000,200.000000,14900.000000,0.000000,600.000000,0.000000,300.000000,41300.000000,,1400.000000,3400.000000,2300.000000,2900.000000,3200.000000,2875.000000
469,32300.000000,13000.000000,800.000000,97500.000000,2800.000000,900.000000,,11900.000000,,200.000000,0.000000,200.000000,100.000000,,100.000000,1800.000000,1900.000000,2000.000000,900.000000,0.000000
470,400.000000,23400.000000,800.000000,64400.000000,100.000000,2700.000000,500.000000,10400.000000,0.000000,300.000000,0.000000,100.000000,1500.000000,,700.000000,700.000000,0.000000,5700.000000,1700.000000,0.000000
471,3200.000000,21300.000000,1217.000000,11000.000000,0.000000,200.000000,500.000000,9600.000000,,0.000000,1000.000000,0.000000,0.000000,,0.000000,1200.000000,1200.000000,300.000000,3600.000000,0.000000
472,0.000000,11500.000000,2369.000000,28300.000000,0.000000,5768.000000,600.000000,2300.000000,0.000000,0.000000,2700.000000,0.000000,500.000000,,1000.000000,800.000000,2200.000000,4500.000000,0.000000,
473,0.000000,3700.000000,4212.000000,10800.000000,0.000000,300.000000,0.000000,12500.000000,,0.000000,1450.000000,0.000000,0.000000,,200.000000,6700.000000,400.000000,200.000000,1500.000000,0.000000
474,1600.000000,16400.000000,1005.000000,28200.000000,,600.000000,300.000000,3700.000000,0.000000,0.000000,600.000000,0.000000,1400.000000,,0.000000,2900.000000,4200.000000,600.000000,700.000000,307.000000
475,1100.000000,96800.000000,1500.000000,24000.000000,,0.000000,400.000000,0.000000,,,0.000000,3800.000000,400.000000,,5300.000000,1400.000000,1900.000000,7800.000000,1400.000000,1169.000000
476,900.000000,20000.000000,766.000000,17600.000000,,10800.000000,0.000000,19500.000000,400.000000,1700.000000,,1200.000000,7700.000000,,5400.000000,3900.000000,3100.000000,3200.000000,5400.000000,0.000000
477,1300.000000,2000.000000,0.000000,34600.000000,200.000000,600.000000,1300.000000,3200.000000,300.000000,200.000000,1962.000000,1600.000000,1400.000000,,100.000000,2700.000000,900.000000,700.000000,5900.000000,0.000000
478,1300.000000,2400.000000,1000.000000,39100.000000,,800.000000,500.000000,9800.000000,0.000000,201.000000,0.000000,0.000000,2400.000000,,1200.000000,1900.000000,2400.000000,2100.000000,2200.000000,0.000000
479,0.000000,1100.000000,0.000000,23200.000000,0.000000,,500.000000,1900.000000,0.000000,0.000000,200.000000,400.000000,2800.000000,,2800.000000,4100.000000,700.000000,8300.000000,1400.000000,289.000000
480,31800.000000,44300.000000,7462.000000,183700.000000,400.000000,2200.000000,9200.000000,38700.000000,2251.000000,4945.000000,2000.000000,33700.000000,14100.000000,,8900.000000,15153.000000,19700.000000,20900.000000,11600.000000,0.000000
481,0.000000,17100.000000,6042.000000,8500.000000,3900.000000,1200.000000,6300.000000,7200.000000,0.000000,6522.000000,1801.000000,400.000000,300.000000,,10200.000000,5800.000000,3200.000000,200.000000,8300.000000,0.000000
482,2000.000000,3100.000000,200.000000,11500.000000,800.000000,100.000000,1400.000000,6100.000000,0.000000,4448.000000,1499.000000,2100.000000,39600.000000,,2600.000000,2700.000000,2500.000000,9100.000000,38100.000000,
483,0.000000,5400.000000,0.000000,7900.000000,500.000000,3100.000000,1000.000000,5000.000000,200.000000,52.000000,0.000000,700.000000,0.000000,,3200.000000,3700.000000,4400.000000,6500.000000,50000.000000,0.000000
484,0.000000,6600.000000,1025.000000,57000.000000,0.000000,100.000000,5100.000000,33600.000000,200.000000,3849.000000,0.000000,10900.000000,5400.000000,,4200.000000,3900.000000,5100.000000,4200.000000,3100.000000,0.000000
485,0.000000,15300.000000,3081.000000,17100.000000,0.000000,11600.000000,2300.000000,31200.000000,3037.000000,2800.000000,200.000000,400.000000,100.000000,,1500.000000,2000.000000,3300.000000,600.000000,400.000000,900.000000
486,41700.000000,27300.000000,800.000000,88400.000000,,700.000000,1900.000000,2900.000000,1547.000000,2613.000000,2912.000000,3900.000000,300.000000,,0.000000,2500.000000,3800.000000,600.000000,4300.000000,200.000000
487,0.000000,10500.000000,0.000000,41100.000000,0.000000,1500.000000,1100.000000,3800.000000,400.000000,792.000000,500.000000,1300.000000,100.000000,,200.000000,2900.000000,2900.000000,0.000000,0.000000,0.000000
488,0.000000,2600.000000,4143.000000,29000.000000,900.000000,600.000000,200.000000,34100.000000,10.000000,4445.000000,0.000000,9500.000000,200.000000,,2300.000000,20347.000000,1000.000000,3500.000000,300.000000,269.000000
489,0.000000,22600.000000,1336.000000,35900.000000,200.000000,0.000000,800.000000,23600.000000,0.000000,6905.000000,0.000000,3800.000000,10500.000000,,2500.000000,4100.000000,3000.000000,900.000000,2600.000000,897.000000
490,0.000000,2500.000000,1792.000000,26800.000000,0.000000,300.000000,0.000000,5400.000000,600.000000,752.000000,200.000000,800.000000,0.000000,,1900.000000,8700.000000,2000.000000,500.000000,0.000000,803.000000
491,2200.000000,6300.000000,3561.000000,38000.000000,1200.000000,800.000000,900.000000,2200.000000,0.000000,2570.000000,0.000000,200.000000,700.000000,,0.000000,11800.000000,2600.000000,1800.000000,2200.000000,1597.000000
492,39300.000000,5000.000000,4253.000000,41200.000000,1100.000000,0.000000,3500.000000,4300.000000,649.000000,26140.000000,2748.000000,3100.000000,13200.000000,,2100.000000,25253.000000,2700.000000,10000.000000,5500.000000,19982.000000
493,10400.000000,34400.000000,25749.000000,194300.000000,3600.000000,8700.000000,100.000000,65700.000000,10909.000000,8207.000000,10529.000000,25700.000000,6800.000000,,12800.000000,6900.000000,12300.000000,1800.000000,28600.000000,16671.000000
494,9400.000000,24300.000000,2310.000000,18000.000000,3800.000000,400.000000,200.000000,93800.000000,200.000000,5848.000000,2844.000000,5400.000000,100.000000,,7700.000000,6400.000000,19600.000000,4200.000000,6600.000000,200.000000
495,8600.000000,22800.000000,4737.000000,10600.000000,300.000000,1700.000000,400.000000,1300.000000,896.000000,0.000000,4900.000000,2000.000000,500.000000,,1300.000000,1700.000000,2200.000000,10200.000000,3600.000000,2800.000000
496,1900.000000,20000.000000,6312.000000,35600.000000,100.000000,2900.000000,500.000000,74800.000000,1404.000000,400.000000,1000.000000,200.000000,20300.000000,,5800.000000,1700.000000,2900.000000,2000.000000,500.000000,200.000000
497,2600.000000,8500.000000,254.000000,81800.000000,300.000000,0.000000,5700.000000,5300.000000,280.000000,2960.000000,800.000000,7800.000000,1500.000000,,700.000000,16400.000000,1500.000000,700.000000,700.000000,918.000000
498,8600.000000,9100.000000,900.000000,18500.000000,3000.000000,2000.000000,600.000000,13300.000000,600.000000,3816.000000,2000.000000,44200.000000,10500.000000,,2400.000000,7000.000000,5000.000000,1400.000000,2600.000000,7910.000000
499,19200.000000,7700.000000,5664.000000,13400.000000,7200.000000,1000.000000,1300.000000,9500.000000,396.000000,5242.000000,4179.000000,5800.000000,9700.000000,,4000.000000,2500.000000,4100.000000,5400.000000,3600.000000,18514.000000
500,10100.000000,15500.000000,1379.000000,26400.000000,2000.000000,2600.000000,3600.000000,206100.000000,740.000000,6736.000000,7003.000000,13100.000000,25100.000000,,8500.000000,2800.000000,7500.000000,4800.000000,34300.000000,4900.000000
501,14500.000000,37700.000000,1725.000000,53800.000000,5200.000000,2700.000000,3000.000000,50800.000000,400.000000,8762.000000,6600.000000,9500.000000,14900.000000,,12400.000000,13900.000000,2600.000000,3800.000000,9000.000000,8780.000000
502,1600.000000,20800.000000,6243.000000,19800.000000,0.000000,300.000000,100.000000,34200.000000,840.000000,0.000000,200.000000,3300.000000,15200.000000,,10000.000000,3100.000000,4600.000000,700.000000,12900.000000,4800.000000
503,17700.000000,11000.000000,4615.000000,51400.000000,3900.000000,1000.000000,1600.000000,17400.000000,260.000000,1217.000000,1482.000000,1500.000000,3500.000000,,200.000000,2600.000000,600.000000,2200.000000,18700.000000,15682.000000
504,6900.000000,23100.000000,5721.000000,32400.000000,2000.000000,1400.000000,300.000000,3000.000000,400.000000,771.000000,1800.000000,6600.000000,2600.000000,,3600.000000,8500.000000,4000.000000,400.000000,600.000000,1000.000000
505,6000.000000,11310.000000,1635.000000,8400.000000,700.000000,400.000000,2500.000000,31100.000000,640.000000,1781.000000,900.000000,7500.000000,18000.000000,,600.000000,7000.000000,6100.000000,5700.000000,3800.000000,1400.000000
506,9200.000000,7500.000000,638.000000,35400.000000,2700.000000,900.000000,700.000000,10300.000000,2100.000000,2320.000000,200.000000,200.000000,1000.000000,,600.000000,1600.000000,2500.000000,200.000000,5000.000000,2946.000000
507,900.000000,18200.000000,800.000000,18800.000000,3300.000000,500.000000,200.000000,7500.000000,200.000000,0.000000,400.000000,3000.000000,4000.000000,,3400.000000,4600.000000,3200.000000,600.000000,900.000000,1104.000000
508,6600.000000,42000.000000,0.000000,33600.000000,2300.000000,700.000000,300.000000,8200.000000,300.000000,938.000000,811.000000,2400.000000,1000.000000,,800.000000,8000.000000,5700.000000,2800.000000,500.000000,3250.000000
509,11100.000000,10300.000000,1349.000000,13500.000000,1500.000000,300.000000,200.000000,16800.000000,0.000000,1277.000000,200.000000,5600.000000,5000.000000,,400.000000,400.000000,3700.000000,900.000000,800.000000,1604.000000
510,900.000000,4000.000000,0.000000,6100.000000,500.000000,200.000000,0.000000,5500.000000,2166.000000,1270.000000,0.000000,100.000000,2200.000000,,1100.000000,2100.000000,1200.000000,0.000000,900.000000,3118.000000
511,1100.000000,15500.000000,0.000000,12100.000000,1000.000000,400.000000,600.000000,7400.000000,0.000000,200.000000,200.000000,8900.000000,10600.000000,,2000.000000,1800.000000,2300.000000,700.000000,300.000000,1283.000000
512,7200.000000,55100.000000,947.000000,45300.000000,2100.000000,8500.000000,1000.000000,21400.000000,0.000000,21311.000000,1000.000000,200.000000,15900.000000,,800.000000,3300.000000,800.000000,6400.000000,900.000000,5200.000000
513,100.000000,18500.000000,200.000000,34300.000000,27300.000000,100.000000,0.000000,27700.000000,,1882.000000,0.000000,1700.000000,1300.000000,,1000.000000,3400.000000,800.000000,400.000000,900.000000,1135.000000
514,200.000000,10400.000000,7718.000000,6100.000000,0.000000,600.000000,200.000000,2700.000000,300.000000,1980.000000,200.000000,1900.000000,2500.000000,,400.000000,3900.000000,1700.000000,900.000000,400.000000,0.000000
515,15800.000000,4500.000000,1546.000000,27300.000000,0.000000,300.000000,200.000000,8700.000000,500.000000,0.000000,0.000000,300.000000,100.000000,,600.000000,6400.000000,10900.000000,1400.000000,100.000000,0.000000
516,1200.000000,1600.000000,246.000000,16000.000000,4600.000000,400.000000,400.000000,1100.000000,200.000000,634.000000,0.000000,1200.000000,600.000000,,200.000000,3200.000000,8800.000000,1300.000000,1100.000000,970.000000
517,1300.000000,39800.000000,374.000000,29700.000000,1500.000000,300.000000,1100.000000,3900.000000,,0.000000,2771.000000,7800.000000,400.000000,,1900.000000,3600.000000,1400.000000,0.000000,1700.000000,4147.000000
518,1300.000000,4600.000000,587.000000,89500.000000,0.000000,500.000000,1200.000000,4200.000000,400.000000,4947.000000,200.000000,3000.000000,200.000000,,0.000000,2600.000000,10900.000000,4400.000000,100.000000,3008.000000
519,2300.000000,3600.000000,0.000000,29000.000000,0.000000,500.000000,600.000000,5200.000000,0.000000,0.000000,0.000000,7700.000000,6900.000000,,800.000000,1300.000000,8500.000000,0.000000,0.000000,1320.000000
520,3700.000000,8200.000000,2200.000000,13200.000000,900.000000,2500.000000,600.000000,900.000000,0.000000,0.000000,2429.000000,4700.000000,4900.000000,,100.000000,3600.000000,16700.000000,1600.000000,3097.000000,1580.000000
521,3400.000000,4100.000000,800.000000,9900.000000,300.000000,800.000000,200.000000,7800.000000,400.000000,998.000000,0.000000,0.000000,300.000000,,100.000000,4100.000000,1100.000000,100.000000,2703.000000,5240.000000
522,7700.000000,7800.000000,1290.000000,32900.000000,0.000000,300.000000,1100.000000,5200.000000,400.000000,0.000000,700.000000,10100.000000,800.000000,,7500.000000,2000.000000,13300.000000,300.000000,0.000000,1420.000000
523,1000.000000,14400.000000,9521.000000,40600.000000,0.000000,300.000000,0.000000,23000.000000,200.000000,800.000000,1600.000000,0.000000,10100.000000,,0.000000,18800.000000,2300.000000,500.000000,797.000000,0.000000
524,0.000000,5000.000000,515.000000,17000.000000,0.000000,500.000000,2500.000000,1000.000000,200.000000,1226.000000,400.000000,100.000000,500.000000,,300.000000,3700.000000,3000.000000,900.000000,0.000000,0.000000
525,1100.000000,14300.000000,935.000000,34300.000000,100.000000,700.000000,500.000000,8600.000000,0.000000,2114.000000,700.000000,5900.000000,1600.000000,,0.000000,2700.000000,2200.000000,500.000000,603.000000,0.000000
526,5000.000000,11400.000000,800.000000,3800.000000,400.000000,200.000000,0.000000,4200.000000,0.000000,200.000000,2118.000000,6500.000000,15600.000000,,200.000000,5900.000000,2700.000000,400.000000,100.000000,2800.000000
527,4500.000000,7600.000000,800.000000,19200.000000,0.000000,300.000000,0.000000,50700.000000,602.000000,0.000000,0.000000,700.000000,300.000000,,1100.000000,800.000000,300.000000,1900.000000,197.000000,0.000000
528,100.000000,7200.000000,2959.000000,11600.000000,,900.000000,,8200.000000,2598.000000,3600.000000,1150.000000,1500.000000,3100.000000,,1900.000000,16900.000000,3600.000000,1200.000000,700.000000,
529,2200.000000,11100.000000,0.000000,22700.000000,400.000000,1000.000000,300.000000,18800.000000,794.000000,400.000000,1041.000000,700.000000,200.000000,,7500.000000,1700.000000,1500.000000,6200.000000,1500.000000,400.000000
530,14400.000000,11000.000000,1373.000000,38100.000000,0.000000,600.000000,2700.000000,11500.000000,73.000000,7000.000000,604.000000,1600.000000,14000.000000,,1700.000000,9700.000000,4000.000000,2400.000000,300.000000,1459.000000
531,500.000000,7700.000000,200.000000,27900.000000,0.000000,700.000000,2700.000000,4300.000000,0.000000,1000.000000,14.000000,0.000000,3400.000000,,1300.000000,4800.000000,2800.000000,800.000000,0.000000,366.000000
532,8900.000000,14300.000000,5571.000000,72000.000000,0.000000,2000.000000,100.000000,19000.000000,0.000000,2220.000000,1886.000000,0.000000,3600.000000,,1200.000000,3400.000000,1200.000000,2200.000000,700.000000,910.000000
533,8800.000000,16200.000000,1207.000000,12100.000000,0.000000,500.000000,200.000000,3200.000000,1000.000000,3627.000000,0.000000,100.000000,1000.000000,,300.000000,4000.000000,3800.000000,1000.000000,700.000000,895.000000
534,0.000000,4800.000000,865.000000,24300.000000,0.000000,500.000000,200.000000,6400.000000,0.000000,1373.000000,0.000000,0.000000,2000.000000,,200.000000,7000.000000,5700.000000,1900.000000,3200.000000,0.000000
535,100.000000,7400.000000,0.000000,22600.000000,,100.000000,0.000000,8200.000000,1558.000000,530.000000,200.000000,1700.000000,900.000000,,1800.000000,5100.000000,1500.000000,200.000000,3600.000000,0.000000
536,1700.000000,18200.000000,0.000000,26500.000000,300.000000,1100.000000,400.000000,1700.000000,0.000000,70.000000,0.000000,600.000000,500.000000,,100.000000,8600.000000,1200.000000,800.000000,800.000000,
537,0.000000,3900.000000,601.000000,13100.000000,500.000000,200.000000,300.000000,4000.000000,1556.000000,0.000000,0.000000,600.000000,500.000000,,2200.000000,9900.000000,2300.000000,200.000000,100.000000,0.000000
538,400.000000,6700.000000,0.000000,16300.000000,1300.000000,500.000000,0.000000,5200.000000,2310.000000,0.000000,,5900.000000,500.000000,,3100.000000,2700.000000,3600.000000,1700.000000,0.000000,
539,100.000000,700.000000,0.000000,11900.000000,200.000000,1500.000000,0.000000,6800.000000,1433.000000,0.000000,0.000000,2200.000000,700.000000,,0.000000,1900.000000,3700.000000,0.000000,300.000000,270.000000
540,0.000000,12100.000000,2897.000000,13200.000000,500.000000,500.000000,600.000000,4200.000000,7171.000000,0.000000,0.000000,2000.000000,100.000000,,0.000000,7600.000000,3400.000000,29000.000000,600.000000,0.000000
541,600.000000,9900.000000,600.000000,21700.000000,100.000000,400.000000,0.000000,2400.000000,2200.000000,13600.000000,0.000000,700.000000,0.000000,,1500.000000,4300.000000,4400.000000,200.000000,1300.000000,0.000000
542,500.000000,10400.000000,1740.000000,83400.000000,400.000000,1500.000000,2000.000000,15000.000000,200.000000,200.000000,2700.000000,4800.000000,18500.000000,,300.000000,4100.000000,17200.000000,500.000000,7500.000000,0.000000
543,400.000000,4500.000000,4180.000000,19100.000000,700.000000,700.000000,900.000000,57300.000000,1100.000000,400.000000,400.000000,100.000000,1800.000000,,1600.000000,3000.000000,500.000000,2800.000000,6200.000000,0.000000
544,0.000000,7200.000000,2919.000000,50200.000000,1500.000000,1700.000000,200.000000,7300.000000,6316.000000,1677.000000,0.000000,2500.000000,800.000000,,200.000000,5700.000000,2100.000000,700.000000,4500.000000,0.000000
545,21100.000000,14300.000000,1849.000000,25000.000000,100.000000,3200.000000,1000.000000,19700.000000,8996.000000,7886.000000,4114.000000,800.000000,8900.000000,,4500.000000,2600.000000,8200.000000,11000.000000,8900.000000,2587.000000
546,13300.000000,13200.000000,7744.000000,13700.000000,300.000000,2000.000000,1200.000000,16700.000000,3139.000000,2185.000000,3700.000000,800.000000,9000.000000,,200.000000,7100.000000,20600.000000,2300.000000,22900.000000,3300.000000
547,12800.000000,9700.000000,4355.000000,37000.000000,0.000000,1900.000000,3100.000000,6400.000000,1559.000000,8235.000000,1300.000000,300.000000,1700.000000,,0.000000,8500.000000,2000.000000,2000.000000,3300.000000,0.000000
548,10600.000000,29600.000000,6208.000000,38800.000000,1400.000000,3700.000000,5800.000000,166600.000000,5706.000000,27340.000000,23574.000000,13900.000000,8200.000000,,6600.000000,2000.000000,7100.000000,10400.000000,23400.000000,3100.000000
549,27300.000000,34300.000000,10638.000000,66500.000000,6400.000000,2700.000000,3200.000000,14900.000000,10424.000000,21921.000000,23046.000000,15400.000000,31800.000000,,10900.000000,8000.000000,11000.000000,53100.000000,6700.000000,4094.000000
550,38300.000000,40200.000000,8371.000000,63200.000000,1400.000000,1200.000000,4400.000000,106800.000000,3970.000000,8973.000000,13771.000000,1600.000000,21900.000000,,1900.000000,4600.000000,6700.000000,11200.000000,18400.000000,2297.000000
551,25600.000000,51000.000000,11935.000000,128100.000000,0.000000,500.000000,5500.000000,16000.000000,3024.000000,4103.000000,2200.000000,3100.000000,3900.000000,,1400.000000,1800.000000,3700.000000,12000.000000,2300.000000,6774.000000
552,17600.000000,64200.000000,5356.000000,39600.000000,2400.000000,1700.000000,8000.000000,69200.000000,1001.000000,12755.000000,24054.000000,10700.000000,23600.000000,,3800.000000,7600.000000,3600.000000,7300.000000,14800.000000,19564.000000
553,2700.000000,91700.000000,6179.000000,82600.000000,900.000000,300.000000,2600.000000,83900.000000,1805.000000,4521.000000,800.000000,1400.000000,3700.000000,,400.000000,11500.000000,4800.000000,5400.000000,2100.000000,1600.000000
554,29200.000000,22600.000000,3200.000000,68300.000000,200.000000,700.000000,8000.000000,35800.000000,2733.000000,23682.000000,200.000000,2500.000000,13000.000000,,1400.000000,2900.000000,2700.000000,3700.000000,7800.000000,1000.000000
555,42900.000000,44900.000000,2728.000000,53400.000000,100.000000,400.000000,2300.000000,22600.000000,4993.000000,2358.000000,308.000000,5000.000000,7600.000000,,400.000000,4300.000000,5300.000000,17300.000000,7600.000000,1200.000000
556,700.000000,20600.000000,12552.000000,138200.000000,400.000000,4300.000000,10000.000000,12200.000000,600.000000,309.000000,1100.000000,5500.000000,10900.000000,,900.000000,10800.000000,6300.000000,5300.000000,5500.000000,6598.000000
557,12700.000000,16300.000000,1000.000000,41900.000000,1400.000000,4400.000000,3100.000000,4800.000000,1548.000000,6026.000000,2510.000000,2600.000000,11500.000000,,1500.000000,2000.000000,3200.000000,9200.000000,7300.000000,8462.000000
558,16100.000000,32400.000000,7229.000000,47900.000000,0.000000,600.000000,3400.000000,34000.000000,3800.000000,2023.000000,2400.000000,1000.000000,2600.000000,,500.000000,3900.000000,700.000000,6000.000000,11000.000000,8199.000000
559,4600.000000,14300.000000,447.000000,87300.000000,0.000000,800.000000,1000.000000,28400.000000,4647.000000,3631.000000,200.000000,0.000000,5600.000000,,500.000000,2000.000000,2300.000000,5900.000000,100.000000,0.000000
560,3400.000000,31100.000000,5029.000000,79600.000000,200.000000,800.000000,200.000000,2900.000000,200.000000,0.000000,1200.000000,22700.000000,400.000000,,2000.000000,3600.000000,4900.000000,6900.000000,1300.000000,6231.000000
561,24500.000000,19800.000000,2609.000000,72600.000000,1000.000000,700.000000,4300.000000,8700.000000,30662.000000,2961.000000,1000.000000,7400.000000,12900.000000,,1300.000000,6500.000000,2700.000000,6900.000000,1700.000000,2298.000000
562,16100.000000,13100.000000,3114.000000,20700.000000,0.000000,10300.000000,500.000000,21300.000000,2791.000000,2524.000000,0.000000,0.000000,1000.000000,,1500.000000,8300.000000,2500.000000,6200.000000,9500.000000,6972.000000
563,2700.000000,20800.000000,3694.000000,24100.000000,0.000000,900.000000,3500.000000,6600.000000,2066.000000,773.000000,200.000000,4000.000000,12500.000000,,700.000000,2500.000000,1500.000000,6500.000000,400.000000,2800.000000
564,0.000000,18100.000000,815.000000,86000.000000,0.000000,900.000000,300.000000,8800.000000,277.000000,0.000000,0.000000,4400.000000,300.000000,,100.000000,4200.000000,2000.000000,4800.000000,3200.000000,700.000000
565,1000.000000,10400.000000,4348.000000,13600.000000,100.000000,800.000000,4100.000000,5200.000000,7083.000000,1482.000000,9900.000000,900.000000,2500.000000,,1500.000000,4900.000000,800.000000,4500.000000,800.000000,706.000000
566,8800.000000,14300.000000,6300.000000,94600.000000,1000.000000,1300.000000,200.000000,1300.000000,2700.000000,956.000000,500.000000,400.000000,1300.000000,,1700.000000,1200.000000,2000.000000,2600.000000,5600.000000,700.000000
567,12500.000000,26700.000000,3214.000000,57600.000000,500.000000,400.000000,4000.000000,22900.000000,0.000000,7145.000000,1200.000000,2400.000000,8100.000000,,2900.000000,8600.000000,10900.000000,2000.000000,400.000000,2000.000000
568,6000.000000,12100.000000,2758.000000,62600.000000,200.000000,900.000000,1300.000000,16400.000000,0.000000,4839.000000,1624.000000,0.000000,4300.000000,,400.000000,2000.000000,2000.000000,4900.000000,1300.000000,11494.000000
569,11000.000000,21200.000000,9156.000000,66100.000000,,4500.000000,1800.000000,67300.000000,1333.000000,8838.000000,300.000000,1700.000000,2700.000000,,500.000000,3500.000000,900.000000,6000.000000,2800.000000,1494.000000
570,6400.000000,10200.000000,0.000000,19300.000000,200.000000,600.000000,0.000000,1500.000000,6421.000000,0.000000,300.000000,800.000000,2900.000000,,200.000000,5000.000000,2400.000000,5800.000000,100.000000,1600.000000
571,11200.000000,54500.000000,3375.000000,12700.000000,200.000000,1500.000000,0.000000,2900.000000,0.000000,200.000000,400.000000,300.000000,5100.000000,,0.000000,1500.000000,600.000000,15900.000000,600.000000,0.000000
572,14300.000000,4100.000000,656.000000,25000.000000,0.000000,0.000000,100.000000,4200.000000,1200.000000,200.000000,1000.000000,5100.000000,400.000000,,100.000000,2100.000000,2900.000000,3000.000000,2600.000000,200.000000
573,20600.000000,14400.000000,211.000000,36700.000000,0.000000,300.000000,600.000000,1900.000000,0.000000,3100.000000,1000.000000,1200.000000,100.000000,,400.000000,3600.000000,3300.000000,4300.000000,4300.000000,1200.000000
574,6300.000000,4100.000000,4694.000000,105900.000000,0.000000,500.000000,1700.000000,3300.000000,2153.000000,1709.000000,3300.000000,0.000000,100.000000,,700.000000,5800.000000,300.000000,2700.000000,700.000000,1415.000000
