bar_index,300348.SZ,300735.SZ,688213.SH,001696.SZ,301363.SZ,301262.SZ,301348.SZ,300002.SZ,688630.SH,688088.SH,688400.SH,300723.SZ,300366.SZ,688766.SH,603103.SH,002920.SZ,603728.SH,300260.SZ,300693.SZ,688091.SH
501,98374.000000,801346.000000,83615.920000,564064.000000,151991.000000,60452.000000,87990.000000,416475.000000,24512.000000,244766.880000,108394.000000,188025.000000,105945.000000,,171673.000000,1179529.000000,101549.000000,76923.000000,189376.000000,199940.130000
502,10864.000000,441965.000000,302621.020000,207566.000000,0.000000,6718.000000,2933.000000,280325.000000,51415.200000,0.000000,3284.000000,65305.000000,108034.000000,,138394.000000,263019.000000,179636.000000,14161.000000,271019.000000,109172.830000
503,120126.000000,233529.000000,223446.910000,539069.000000,113810.000000,22390.000000,46923.000000,142676.000000,15906.800000,33887.110000,24306.800000,29672.000000,24852.000000,,2767.000000,220727.000000,23425.000000,44449.000000,392700.000000,357480.600000
504,46711.000000,490310.000000,277256.630000,339860.000000,58492.000000,31333.000000,8799.000000,24599.000000,24496.400000,21485.190000,29517.000000,130614.000000,18465.000000,,49776.000000,721730.000000,156141.000000,8088.000000,12608.000000,22836.000000
505,40664.000000,240130.200000,79238.450000,88111.000000,20508.000000,8940.000000,73307.000000,254777.000000,39114.800000,49649.610000,14745.000000,148332.000000,127743.000000,,8292.000000,593774.000000,238038.000000,115196.000000,79770.000000,31968.000000
506,62336.000000,159322.000000,30931.860000,370992.000000,79110.000000,20138.000000,20545.000000,84350.000000,128179.160000,64621.800000,3278.000000,3954.000000,7095.000000,,8286.000000,135600.000000,97419.000000,4042.000000,105000.000000,67227.720000
507,6102.000000,386724.000000,38792.000000,196945.000000,96794.000000,11189.000000,5864.000000,61395.000000,12222.000000,0.000000,6552.000000,59262.000000,28390.000000,,46925.000000,389903.000000,124681.000000,12120.000000,18905.000000,25193.280000
508,44779.000000,891788.000000,0.000000,352105.000000,67490.000000,15655.000000,8798.000000,67108.000000,18336.000000,26143.720000,13284.180000,47402.000000,7099.000000,,11056.000000,678884.000000,222026.000000,56575.000000,10502.000000,74198.000000
509,75262.000000,218700.000000,65448.030000,141449.000000,43860.000000,6710.000000,5861.000000,137617.000000,0.000000,35591.990000,3276.000000,110699.000000,35487.000000,,5526.000000,33980.000000,144135.000000,18186.000000,16798.000000,36589.280000
510,6094.000000,85002.000000,0.000000,63925.000000,14616.000000,4472.000000,0.000000,45055.000000,132130.220000,35372.200000,0.000000,1977.000000,15600.000000,,15192.000000,178166.000000,46746.000000,0.000000,18903.000000,71098.700000
511,7458.000000,329377.000000,0.000000,126786.000000,29240.000000,8940.000000,17574.000000,60656.000000,0.000000,5576.000000,3276.000000,175943.000000,75260.000000,,27640.000000,152702.000000,89543.000000,14143.000000,6301.000000,29250.400000
512,48744.000000,1170275.000000,45961.850000,474154.000000,61399.000000,189863.000000,29284.000000,175359.000000,0.000000,593311.350000,16340.000000,3948.000000,112726.000000,,11061.000000,279935.000000,31133.000000,129282.000000,18900.000000,118062.000000
513,676.000000,392213.000000,9700.000000,358604.000000,797179.000000,2230.000000,0.000000,226587.000000,,52331.000000,0.000000,33482.000000,9204.000000,,13820.000000,288459.000000,31118.000000,8072.000000,18886.000000,25771.600000
514,1354.000000,220548.000000,374143.490000,63792.000000,0.000000,13366.000000,5846.000000,22069.000000,18294.000000,55062.320000,3272.000000,37408.000000,17705.000000,,5527.000000,330917.000000,66097.000000,18153.000000,8392.000000,0.000000
515,106967.000000,95435.000000,74900.930000,285294.000000,0.000000,6699.000000,5846.000000,71154.000000,30500.000000,0.000000,0.000000,5905.000000,709.000000,,8292.000000,543222.000000,423405.000000,28239.000000,2099.000000,0.000000
516,8124.000000,33927.000000,11906.400000,167080.000000,133589.000000,8919.000000,11684.000000,8998.000000,12190.000000,17637.880000,0.000000,23616.000000,4249.000000,,2763.000000,271573.000000,341954.000000,26208.000000,23081.000000,22044.100000
517,8801.000000,843543.000000,18125.780000,310038.000000,43511.000000,6695.000000,32120.000000,31891.000000,,0.000000,45278.140000,153504.000000,2836.000000,,26240.000000,305493.000000,54382.000000,0.000000,35666.000000,93888.310000
518,8803.000000,97386.000000,28447.890000,934188.000000,0.000000,11150.000000,35004.000000,34356.000000,24350.000000,137511.740000,3268.000000,58934.000000,1418.000000,,0.000000,220628.000000,423176.000000,88679.000000,2098.000000,68037.960000
519,15570.000000,76198.000000,0.000000,302611.000000,0.000000,11144.000000,17499.000000,42534.000000,0.000000,0.000000,0.000000,151597.000000,48854.000000,,11048.000000,110299.000000,329824.000000,0.000000,0.000000,29866.600000
520,25012.000000,173584.000000,106596.280000,137751.000000,26076.000000,55749.000000,17502.000000,7360.000000,0.000000,0.000000,39687.860000,92241.000000,34645.000000,,1382.000000,305330.000000,647999.000000,32246.000000,64945.090000,35755.400000
521,22985.000000,86751.000000,38778.000000,103325.000000,8693.000000,17834.000000,5833.000000,63804.000000,24330.000000,27700.500000,0.000000,0.000000,2124.000000,,1382.000000,347530.000000,42691.000000,2016.000000,56681.910000,118581.200000
522,51975.000000,164971.000000,62532.100000,343445.000000,0.000000,6688.000000,32094.000000,42494.000000,24320.000000,0.000000,11417.000000,198466.000000,5660.000000,,103499.000000,169381.000000,516163.000000,6039.000000,0.000000,32120.000000
523,6750.000000,304396.000000,460884.420000,423528.000000,0.000000,6686.000000,0.000000,188126.000000,12164.000000,22216.000000,26112.000000,0.000000,71407.000000,,0.000000,1591767.000000,89287.000000,10065.000000,16710.090000,0.000000
524,0.000000,105677.000000,24893.700000,177313.000000,0.000000,11146.000000,72900.000000,8180.000000,12164.000000,34066.540000,6528.000000,1963.000000,3530.000000,,4136.000000,313328.000000,116467.000000,18126.000000,0.000000,0.000000
525,7425.000000,302382.000000,45152.100000,357889.000000,2890.000000,15596.000000,14580.000000,70348.000000,0.000000,58755.200000,11417.000000,115969.000000,11298.000000,,0.000000,228468.000000,85408.000000,10066.000000,12644.910000,0.000000
526,33800.000000,241110.000000,38689.620000,39658.000000,11564.000000,4456.000000,0.000000,34324.000000,0.000000,5554.000000,34524.580000,127786.000000,110285.000000,,2758.000000,499144.000000,104819.000000,8056.000000,2097.000000,63172.000000
527,30420.000000,160807.000000,38734.000000,200327.000000,0.000000,6684.000000,0.000000,414236.000000,36643.740000,0.000000,0.000000,13769.000000,2121.000000,,15169.000000,67681.000000,11649.000000,38287.000000,4131.090000,0.000000
528,677.000000,152416.000000,143440.570000,121155.000000,,20066.000000,,67030.000000,158140.260000,100018.330000,18772.000000,29491.000000,21919.000000,,26198.000000,1430109.000000,139800.000000,24216.000000,14686.000000,
529,14893.000000,235123.000000,0.000000,237096.000000,11564.000000,22309.000000,8760.000000,153784.000000,48363.810000,11112.000000,17009.940000,13762.000000,1416.000000,,103539.000000,144069.000000,58275.000000,125149.000000,31470.000000,9038.000000
530,97493.000000,233083.000000,66671.440000,397900.000000,0.000000,13394.000000,78827.000000,94082.000000,4446.430000,194472.000000,9869.360000,31471.000000,99122.000000,,23493.000000,823390.000000,155451.000000,48422.000000,6299.000000,33017.170000
531,3390.000000,163176.000000,9714.000000,291423.000000,0.000000,15631.000000,78901.000000,35198.000000,0.000000,27832.000000,228.760000,0.000000,24101.000000,,17957.000000,407927.000000,108849.000000,16144.000000,0.000000,8282.830000
532,60277.000000,303087.000000,270507.350000,751737.000000,0.000000,44656.000000,2922.000000,155474.000000,0.000000,61770.600000,30817.240000,0.000000,25488.000000,,16584.000000,288712.000000,46656.000000,44374.000000,14695.000000,20556.900000
533,59576.000000,343024.000000,58503.500000,126332.000000,0.000000,11149.000000,5852.000000,26176.000000,61100.000000,100866.870000,0.000000,1965.000000,7080.000000,,4146.000000,339589.000000,147736.000000,20175.000000,14693.000000,20205.150000
534,0.000000,101590.000000,41889.350000,253651.000000,0.000000,11151.000000,5852.000000,52360.000000,0.000000,38183.130000,0.000000,0.000000,14170.000000,,2760.000000,594141.000000,221563.000000,38317.000000,67172.000000,0.000000
535,677.000000,156658.000000,0.000000,235942.000000,,2229.000000,0.000000,67075.000000,94942.940000,14742.600000,3270.000000,33422.000000,6367.000000,,24840.000000,433001.000000,58293.000000,4032.000000,75653.000000,0.000000
536,11499.000000,385255.000000,0.000000,276650.000000,8678.000000,24525.000000,11701.000000,13905.000000,0.000000,1947.400000,0.000000,11796.000000,3535.000000,,1379.000000,730902.000000,46648.000000,16128.000000,16808.000000,
537,0.000000,82561.000000,29142.490000,136755.000000,14461.000000,4458.000000,8773.000000,32713.000000,94792.940000,0.000000,0.000000,11796.000000,3540.000000,,30335.000000,841498.000000,89427.000000,4032.000000,2101.000000,0.000000
538,2708.000000,141903.000000,0.000000,170200.000000,37520.000000,11148.000000,0.000000,42536.000000,140748.270000,0.000000,,116046.000000,3535.000000,,42743.000000,229504.000000,140011.000000,34272.000000,0.000000,
539,676.000000,14828.000000,0.000000,124264.000000,5772.000000,33431.000000,0.000000,55602.000000,87268.690000,0.000000,0.000000,43325.000000,4951.000000,,0.000000,161535.000000,143899.000000,0.000000,6300.000000,6104.600000
540,0.000000,256398.000000,140595.500000,137829.000000,14430.000000,11140.000000,17550.000000,34356.000000,436770.650000,0.000000,0.000000,39400.000000,708.000000,,0.000000,646093.000000,132317.000000,583439.000000,12606.000000,0.000000
541,4056.000000,209879.000000,29130.000000,226722.000000,2895.000000,8912.000000,0.000000,19632.000000,133932.000000,378358.000000,0.000000,13800.000000,0.000000,,20656.000000,365553.000000,171239.000000,4032.000000,27313.000000,0.000000
542,3385.000000,220575.000000,84485.400000,871528.000000,11580.000000,33442.000000,58578.000000,122700.000000,12172.000000,5568.000000,44160.000000,94755.000000,130982.000000,,4131.000000,348616.000000,669575.000000,10078.000000,157602.000000,0.000000
543,2707.000000,95443.000000,203052.600000,199738.000000,20246.000000,15615.000000,26376.000000,468247.000000,66869.000000,11136.000000,6548.000000,1974.000000,12746.000000,,22061.000000,255219.000000,19470.000000,56439.000000,130386.000000,0.000000
544,0.000000,152675.000000,141819.520000,524588.000000,43384.000000,37901.000000,5864.000000,59616.000000,384314.960000,46669.740000,0.000000,49350.000000,5669.000000,,2758.000000,485021.000000,81777.000000,14118.000000,94662.000000,0.000000
545,142847.000000,303320.000000,89934.910000,261272.000000,2906.000000,71337.000000,29326.000000,160954.000000,547820.520000,219597.770000,67375.320000,15792.000000,63101.000000,,62059.000000,221410.000000,319524.000000,222032.000000,187335.000000,58687.060000
546,90169.000000,280252.000000,377002.360000,143194.000000,8712.000000,44624.000000,35204.000000,136653.000000,190996.430000,60993.450000,60754.000000,15792.000000,63900.000000,,2760.000000,604867.000000,803544.000000,46509.000000,482977.000000,74964.300000
547,86784.000000,205915.000000,212092.500000,386729.000000,0.000000,42415.000000,90998.000000,52330.000000,94859.970000,229934.660000,21359.000000,5922.000000,12073.000000,,0.000000,724527.000000,78050.000000,40473.000000,69710.000000,0.000000
548,71979.000000,628977.000000,302358.490000,405845.000000,40703.000000,82714.000000,170395.000000,1364448.000000,348384.240000,764748.560000,387757.300000,274737.000000,58327.000000,,91159.000000,170566.000000,277384.000000,210701.000000,494833.000000,70650.000000
549,185688.000000,730044.000000,519591.270000,695685.000000,185911.000000,60426.000000,94082.000000,122174.000000,636505.830000,614202.100000,379757.520000,305477.000000,226837.000000,,150916.000000,682548.000000,430529.000000,1077759.000000,141870.000000,93599.050000
550,261020.000000,857031.000000,409299.800000,662050.000000,40728.000000,26876.000000,129701.000000,875760.000000,242472.400000,251853.170000,227276.410000,31803.000000,156488.000000,,26345.000000,392870.000000,262633.000000,227797.000000,389887.000000,52679.300000
551,174501.000000,1088881.000000,583242.500000,1343477.000000,0.000000,11197.000000,162284.000000,131161.000000,185008.880000,115137.140000,36282.000000,61597.000000,27846.000000,,19416.000000,153805.000000,145112.000000,244328.000000,48699.000000,155284.820000
552,120126.000000,1371320.000000,261902.840000,415693.000000,69878.000000,38117.000000,236383.000000,567790.000000,61405.450000,358121.400000,396574.940000,212736.000000,168587.000000,,52723.000000,649769.000000,141134.000000,148683.000000,314211.000000,448394.880000
553,18440.000000,1958970.000000,302509.840000,867066.000000,26266.000000,6713.000000,76821.000000,688275.000000,110857.250000,127006.680000,13196.000000,27846.000000,26455.000000,,5553.000000,983330.000000,188270.000000,109969.000000,44599.000000,36662.000000
554,199351.000000,482428.000000,156708.000000,716922.000000,5845.000000,15673.000000,236370.000000,293901.000000,167754.720000,665556.820000,3298.000000,49711.000000,92840.000000,,19431.000000,247866.000000,105973.000000,75382.000000,165757.000000,22920.000000
555,293014.000000,958927.000000,133606.300000,560469.000000,2922.000000,8960.000000,67958.000000,185371.000000,306699.240000,66256.630000,5078.920000,99401.000000,54336.000000,,5547.000000,367491.000000,208024.000000,352298.000000,161468.000000,27490.000000
556,4781.000000,439524.000000,615063.280000,1450697.000000,11670.000000,96486.000000,295486.000000,100039.000000,36810.000000,8680.720000,18141.000000,109371.000000,77943.000000,,12474.000000,923368.000000,246999.000000,107891.000000,116837.000000,151072.220000
557,86731.000000,347865.000000,49072.000000,440285.000000,40922.000000,98791.000000,91586.000000,39408.000000,95015.180000,169589.800000,41425.100000,51792.000000,82265.000000,,20817.000000,171042.000000,125529.000000,187376.000000,155257.000000,194009.040000
558,109918.000000,691628.000000,354612.490000,503444.000000,0.000000,13467.000000,100404.000000,278964.000000,233072.000000,56948.760000,39600.000000,19912.000000,18590.000000,,6939.000000,333610.000000,27464.000000,122159.000000,233938.000000,188089.050000
559,31417.000000,305309.000000,21920.880000,918335.000000,0.000000,17963.000000,29525.000000,232658.000000,285006.270000,102134.300000,3298.000000,0.000000,40021.000000,,6931.000000,171101.000000,90153.000000,120006.000000,2126.000000,0.000000
560,23188.000000,664021.000000,246958.780000,837674.000000,5837.000000,17958.000000,5901.000000,23779.000000,12284.000000,0.000000,19776.000000,452329.000000,2857.000000,,27720.000000,308055.000000,191987.000000,140251.000000,27620.000000,142989.450000
561,167108.000000,422837.000000,128285.710000,763924.000000,29184.000000,15711.000000,126852.000000,71340.000000,1881980.560000,83316.540000,16483.500000,147490.000000,92225.000000,,18018.000000,556245.000000,105797.000000,140211.000000,36128.000000,52729.100000
562,109963.000000,279717.000000,153083.220000,217747.000000,0.000000,231309.000000,14745.000000,174653.000000,171077.030000,71033.600000,0.000000,0.000000,7141.000000,,20806.000000,710598.000000,98049.000000,126029.000000,201962.000000,160039.400000
563,18441.000000,443958.000000,181544.940000,253466.000000,0.000000,20202.000000,103227.000000,54108.000000,126632.480000,21758.930000,3294.000000,79774.000000,89254.000000,,9711.000000,214056.000000,58815.000000,132015.000000,8496.000000,64306.000000
564,0.000000,386159.000000,40057.250000,904501.000000,0.000000,20208.000000,8847.000000,72160.000000,16985.640000,0.000000,0.000000,87683.000000,2140.000000,,1387.000000,359686.000000,78400.000000,97479.000000,67959.000000,16072.000000
565,6830.000000,221575.000000,213543.240000,143072.000000,2916.000000,17954.000000,120805.000000,42610.000000,434271.870000,41659.020000,163048.140000,17942.000000,17825.000000,,20790.000000,419520.000000,31344.000000,91338.000000,16975.000000,16221.880000
566,60017.000000,304589.000000,308820.880000,996122.000000,29092.000000,29159.000000,5891.000000,10659.000000,165420.680000,26868.160000,8222.000000,7958.000000,9275.000000,,23570.000000,102698.000000,78319.000000,52702.000000,118698.000000,16072.000000
567,85371.000000,568813.000000,157759.350000,607585.000000,14563.000000,8976.000000,117720.000000,187737.000000,0.000000,200839.950000,19752.000000,47712.000000,57789.000000,,40223.000000,736388.000000,426775.000000,40538.000000,8474.000000,45930.000000
568,40920.000000,257901.000000,135521.840000,660303.000000,5829.000000,20183.000000,38316.000000,134327.000000,0.000000,136034.680000,26727.040000,0.000000,30692.000000,,5548.000000,171291.000000,78322.000000,99348.000000,27532.000000,264023.910000
569,75020.000000,451619.000000,449707.680000,696739.000000,,100901.000000,53058.000000,551220.000000,81574.270000,248421.920000,4935.000000,33802.000000,19251.000000,,6930.000000,299671.000000,35236.000000,121624.000000,59302.000000,34305.610000
570,43648.000000,217263.000000,0.000000,203346.000000,5819.000000,13446.000000,0.000000,12279.000000,392770.940000,0.000000,4933.000000,15910.000000,20677.000000,,2774.000000,427988.000000,93961.000000,117635.000000,2118.000000,36704.000000
571,76384.000000,1159009.000000,165779.060000,133857.000000,5826.000000,33600.000000,0.000000,23746.000000,0.000000,5616.000000,6580.000000,5961.000000,36364.000000,,0.000000,128368.000000,23489.000000,322288.000000,12708.000000,0.000000
572,97426.000000,87275.000000,32230.720000,263348.000000,0.000000,0.000000,2945.000000,34398.000000,73522.000000,5620.000000,16460.000000,101337.000000,2852.000000,,1387.000000,179674.000000,113479.000000,60784.000000,55070.000000,4590.000000
573,140489.000000,306716.000000,10366.430000,386443.000000,0.000000,6718.000000,17688.000000,15547.000000,0.000000,87116.000000,16460.000000,23832.000000,712.000000,,5544.000000,307801.000000,129105.000000,87094.000000,91098.000000,27528.000000
574,42966.000000,87334.000000,230606.730000,1115128.000000,0.000000,11195.000000,50065.000000,27021.000000,131968.430000,48047.080000,54351.000000,0.000000,713.000000,,9708.000000,495700.000000,11735.000000,54697.000000,14819.000000,32460.100000
575,13620.000000,504889.000000,182295.260000,91633.000000,0.000000,22405.000000,108946.000000,418018.000000,369435.850000,35727.810000,16470.000000,13878.000000,20677.000000,,6931.000000,367494.000000,70386.000000,222583.000000,76228.000000,12433.480000
576,2046.000000,200249.000000,1661440.450000,114790.000000,0.000000,15688.000000,35319.000000,36027.000000,228011.650000,0.000000,3294.000000,35696.000000,38471.000000,,12479.000000,162389.000000,82111.000000,64782.000000,112192.000000,0.000000
577,188911.000000,80996.000000,389865.820000,610387.000000,5826.000000,44800.000000,41228.000000,404158.000000,632606.460000,65476.190000,11529.000000,93152.000000,448547.000000,,13870.000000,555580.000000,250256.000000,145875.000000,78372.000000,237544.360000
578,6147.000000,302767.000000,190589.400000,580379.000000,17484.000000,8964.000000,91295.000000,118748.000000,190248.540000,50367.920000,6596.000000,55583.000000,81296.000000,,1387.000000,589919.000000,121278.000000,117545.000000,25436.000000,9192.000000
579,12293.000000,102371.000000,300687.490000,527990.000000,17478.000000,6720.000000,61871.000000,164619.000000,0.000000,5628.000000,7748.300000,105330.000000,72828.000000,,2774.000000,461796.000000,164397.000000,93522.000000,46632.000000,4596.000000
580,0.000000,209051.000000,366524.860000,856172.000000,0.000000,44789.000000,91380.000000,146601.000000,12300.000000,38614.080000,23679.640000,5963.000000,46434.000000,,12476.000000,838546.000000,434725.000000,20270.000000,59351.000000,0.000000
581,178272.000000,181195.000000,295732.430000,355465.000000,0.000000,6723.000000,14744.000000,70442.000000,24600.000000,41654.570000,0.000000,5965.000000,3575.000000,,0.000000,154084.000000,207578.000000,10137.000000,509356.000000,30484.880000
582,34783.000000,689878.000000,1446159.100000,912253.000000,0.000000,51510.000000,88442.000000,248209.000000,84229.000000,83626.940000,448189.050000,35777.000000,140535.000000,,90090.000000,410770.000000,160546.000000,62507.680000,203432.000000,55168.640000
583,0.000000,376056.000000,237651.600000,285274.000000,26158.000000,31374.000000,41272.000000,37667.000000,12264.000000,125209.200000,42774.000000,0.000000,39210.000000,,5544.000000,470487.000000,54772.000000,10129.000000,165410.000000,0.000000
584,9558.000000,863283.000000,89251.780000,258563.000000,0.000000,69470.000000,17687.000000,33548.000000,114211.900000,280699.670000,0.000000,19880.000000,5707.000000,,5540.000000,154021.000000,129139.000000,6077.000000,21175.000000,9285.050000
585,105028.000000,68068.000000,253423.720000,335792.000000,40701.000000,13444.000000,8841.000000,143318.000000,12292.000000,146222.000000,42756.120000,162537.000000,0.000000,,,188271.000000,66576.000000,16200.000000,40306.000000,16044.000000
586,14322.000000,223563.000000,188626.000000,843345.000000,8700.000000,31363.000000,17670.000000,37664.000000,74659.270000,43507.320000,0.000000,0.000000,34225.000000,,22175.000000,111230.000000,86136.000000,8104.000000,4243.000000,35300.800000
587,3410.000000,123538.000000,715562.830000,310954.000000,,22397.000000,2943.000000,86788.000000,30730.000000,14071.000000,85630.080000,7928.000000,4278.000000,,87347.000000,1009396.000000,58750.000000,70952.000000,0.000000,0.000000
588,73656.000000,102232.000000,257744.480000,736308.000000,11604.000000,2242.000000,41210.000000,104844.000000,0.000000,0.000000,26368.000000,1982.000000,37076.000000,,6935.000000,179515.000000,152719.000000,18239.000000,0.000000,27492.000000
589,2046.000000,408972.000000,190791.580000,458103.000000,0.000000,17921.000000,29430.000000,119596.000000,36876.000000,64756.280000,13186.000000,0.000000,40636.000000,,2774.000000,119642.000000,43045.000000,30406.000000,61514.000000,20964.650000
590,4767.000000,68128.000000,615171.320000,360759.000000,11604.000000,6723.000000,64730.000000,115535.000000,12292.000000,24239.440000,6592.000000,111003.000000,38502.000000,,6930.000000,128146.000000,133127.000000,16221.000000,299229.000000,4582.000000
591,0.000000,181101.000000,328874.880000,477121.000000,0.000000,8964.000000,5886.000000,77040.000000,0.000000,48872.560000,0.000000,0.000000,713.000000,,9697.000000,793466.000000,35226.000000,62842.000000,93112.000000,0.000000
592,0.000000,78823.000000,409964.410000,223387.000000,0.000000,35862.000000,97185.000000,18850.000000,194994.180000,5624.000000,43606.080000,1983.000000,89838.000000,,2772.000000,656981.000000,35216.000000,81095.000000,180191.000000,0.000000
593,8866.000000,144851.000000,138124.690000,599376.000000,2901.000000,13440.000000,20615.000000,106563.000000,12300.000000,11250.000000,0.000000,31726.000000,19939.000000,,0.000000,93863.000000,62592.000000,30430.000000,169743.000000,22910.000000
594,3405.000000,263932.000000,79842.320000,430033.000000,147912.000000,15682.000000,91315.000000,226010.000000,12300.000000,95479.100000,25609.920000,210193.000000,0.000000,,1386.000000,213356.000000,438055.000000,186489.000000,23354.000000,233229.910000
595,22473.000000,327578.000000,0.000000,131324.000000,23266.000000,17920.000000,67780.000000,24558.000000,0.000000,152307.960000,60084.080000,0.000000,83304.000000,,40189.000000,802229.000000,15640.000000,162215.000000,161038.000000,126274.720000
596,681.000000,565639.000000,233744.040000,258325.000000,0.000000,38093.000000,73674.000000,104832.000000,0.000000,167888.360000,3294.000000,9915.000000,2139.000000,,332828.000000,460635.000000,226792.000000,101438.000000,210280.070000,36882.560000
597,682.000000,248961.000000,250217.420000,853392.000000,5806.000000,69498.000000,26519.000000,78625.000000,1959135.800000,11248.000000,10046.700000,43560.000000,7838.000000,,30514.000000,307284.000000,113310.000000,91329.000000,14812.000000,2013.440000
598,21142.000000,268172.000000,95423.280000,766218.000000,0.000000,47111.000000,8841.000000,22939.000000,685544.070000,0.000000,13342.700000,29730.000000,26381.000000,,8322.000000,153697.000000,117194.000000,0.000000,201592.000000,0.000000
599,24531.000000,68127.000000,1017573.500000,978246.000000,0.000000,42660.000000,32416.000000,134480.000000,419604.200000,5624.000000,80768.480000,19820.000000,54182.000000,,2773.000000,247535.000000,74255.000000,28428.000000,23330.000000,14112.960000
600,335226.000000,558597.000000,237709.660000,587681.000000,2908.000000,40458.000000,32412.000000,669010.000000,0.000000,515840.030000,310181.280000,29759.000000,251099.000000,,215143.000000,1127240.000000,238637.000000,140247.000000,61556.000000,103687.000000
601,35513.000000,128022.000000,502767.820000,421549.000000,2909.000000,13477.000000,159230.000000,588808.000000,0.000000,60778.500000,0.000000,49610.000000,2860.000000,,22236.000000,256289.000000,293801.000000,42760.000000,44578.000000,0.000000
602,249308.000000,313918.000000,839462.320000,873739.000000,75789.000000,51743.000000,47245.000000,73853.000000,256180.880000,208115.090000,136294.000000,111206.000000,165964.000000,,140373.000000,1718696.000000,799410.000000,352605.000000,104052.000000,72392.920000
603,194256.000000,851536.000000,85136.000000,1462846.000000,52557.000000,101323.000000,132974.000000,120655.000000,12360.000000,316145.470000,87376.300000,0.000000,72316.000000,,342326.000000,290801.000000,376662.000000,1092904.000000,63712.000000,39066.000000
604,17784.000000,1617575.000000,624984.330000,1247973.000000,14598.000000,47288.000000,230843.000000,1573873.000000,24726.000000,8484.000000,11578.000000,3982.000000,181857.000000,,87819.000000,564892.000000,90281.000000,110119.000000,306043.000000,16082.000000
605,63612.000000,679680.000000,746924.340000,1136168.000000,90486.000000,20217.000000,136116.000000,216856.000000,37042.000000,207581.000000,51898.800000,3976.000000,80896.000000,,16706.000000,916202.000000,219818.000000,146866.000000,97736.000000,4596.000000
606,2049.000000,871426.000000,223087.430000,1782463.000000,35001.000000,116973.000000,71017.000000,142101.000000,111845.900000,171144.580000,19812.000000,15906.000000,77220.000000,,6960.000000,136978.000000,227510.000000,260613.000000,99772.000000,198525.940000
607,13660.000000,461077.000000,177356.720000,1157070.000000,,80959.000000,156791.000000,602600.000000,0.000000,181263.460000,97260.880000,1987.000000,32175.000000,,62589.000000,419367.000000,43131.000000,12213.000000,8484.000000,62370.000000
608,156407.000000,478492.000000,256538.620000,1379897.000000,0.000000,31484.000000,245461.000000,137990.000000,0.000000,86629.010000,0.000000,9930.000000,0.000000,,1391.000000,128327.000000,66644.000000,126176.000000,63579.000000,13221.000000
609,9553.000000,115317.000000,593028.210000,414468.000000,2916.000000,40494.000000,29517.000000,280882.000000,0.000000,570151.050000,0.000000,77451.000000,98084.000000,,13900.000000,342181.000000,160702.000000,69252.000000,2119.000000,4140.000000
610,55955.000000,168741.000000,149671.640000,613858.000000,0.000000,20239.000000,47216.000000,51668.000000,12352.000000,70527.430000,0.000000,0.000000,7160.000000,,16680.000000,188185.000000,31366.000000,73373.000000,27534.000000,159683.750000
611,50434.000000,93980.000000,451253.170000,668420.000000,2913.000000,31495.000000,11797.000000,333326.000000,16186.360000,11296.000000,59023.440000,1986.000000,22912.000000,,4173.000000,282330.000000,121628.000000,246594.000000,52927.000000,70234.450000
612,51832.000000,168712.000000,365364.850000,408950.000000,0.000000,119351.000000,26546.000000,248776.000000,0.000000,151089.120000,112404.000000,0.000000,52268.000000,,0.000000,51352.000000,188474.000000,285653.000000,31767.000000,0.000000
613,28644.000000,1051824.000000,639695.870000,524241.000000,0.000000,76602.000000,0.000000,250465.000000,135836.000000,333299.510000,152633.700000,57594.000000,2864.000000,,11116.000000,897904.000000,145150.000000,115958.000000,118477.000000,63387.830000
614,23867.000000,538855.000000,433627.490000,271205.000000,,11254.000000,5898.000000,188921.000000,291305.040000,59298.000000,30411.320000,0.000000,30072.000000,,16668.000000,1111379.000000,262774.000000,10152.000000,44379.000000,16093.000000
615,10230.000000,215190.000000,180152.000000,171176.000000,0.000000,49544.000000,35388.000000,256152.000000,0.000000,10706.750000,55490.680000,7946.000000,29356.000000,,15279.000000,589640.000000,62758.000000,32512.000000,50679.000000,101911.670000
616,4087.000000,74591.000000,165619.390000,347861.000000,5831.000000,31509.000000,23592.000000,110820.000000,24650.000000,45868.000000,0.000000,9932.000000,32919.000000,,25017.000000,367736.000000,43162.000000,52860.000000,16922.000000,133789.560000
617,19776.000000,176934.000000,269923.080000,498684.000000,,11252.000000,0.000000,325107.000000,0.000000,46449.660000,0.000000,1983.000000,8580.000000,,0.000000,162499.000000,133387.000000,18332.000000,48601.000000,36648.140000
618,52543.000000,115163.000000,90314.000000,469797.000000,43740.000000,6753.000000,26533.000000,93555.000000,0.000000,25400.000000,0.000000,21815.000000,2148.000000,,4170.000000,205228.000000,125490.000000,0.000000,135423.000000,0.000000
619,31372.000000,42662.000000,566001.520000,103070.000000,32043.000000,83288.000000,2947.000000,284891.000000,13642.540000,5646.000000,0.000000,7940.000000,15752.000000,,31949.000000,76977.000000,51001.000000,2034.000000,628393.000000,4588.000000
620,16350.000000,754721.000000,170552.140000,207195.000000,11645.000000,81016.000000,67769.000000,484138.000000,92506.040000,55296.730000,123370.760000,81286.000000,170173.000000,,20828.000000,265100.000000,27457.000000,79288.000000,234849.000000,18298.000000
